page_name,page_id,funding_entity,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,ad_creative_body,ad_snapshot_url,currency,search_expression,crawl_timestamp,impressions.lower_bound,impressions.upper_bound,spend.lower_bound,spend.upper_bound,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,kanton,region,partei,account_art,ad_uuid
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=370548467223459,CHF,15733998334,2019-10-06T01:26:10Z,1000,4999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3267
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=370548467223459,CHF,15733998334,2019-09-30T01:26:02Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3267
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=421820712024942,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3268
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=421820712024942,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3268
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=498625727660119,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3269
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=498625727660119,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3269
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=575971032940843,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3270
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=575971032940843,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3270
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=979209112413665,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3271
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=979209112413665,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3271
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2084937531801042,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3272
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2084937531801042,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3272
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2113197412320999,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3273
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2113197412320999,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3273
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2297413050511608,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3274
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2297413050511608,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3274
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2348889838711042,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3275
FDP,15733998334,FDP,2019-09-23T08:10:33Z,2019-09-23T08:10:33Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2348889838711042,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3275
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=268902263993266,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3276
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=268902263993266,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3276
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=370471083839542,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3277
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=370471083839542,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3277
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=375946143346749,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3278
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=375946143346749,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3278
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=387162571967725,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3279
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=387162571967725,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3279
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=503338840462567,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3280
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=503338840462567,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3280
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=511850052718261,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3281
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=511850052718261,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3281
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=524090778158151,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3282
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=524090778158151,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3282
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=558680658225795,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3283
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=558680658225795,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3283
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=754971174960631,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3284
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=754971174960631,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3284
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=966150787061610,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3285
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=966150787061610,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3285
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=975978672757044,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3286
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=975978672757044,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3286
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=1132394563631803,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3287
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=1132394563631803,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3287
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2494009970856956,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3288
FDP,15733998334,FDP,2019-09-23T08:10:32Z,2019-09-23T08:10:32Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=2494009970856956,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3288
FDP,15733998334,FDP,2019-09-23T08:10:31Z,2019-09-23T08:10:31Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=406803963368598,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3289
FDP,15733998334,FDP,2019-09-23T08:10:31Z,2019-09-23T08:10:31Z,NA,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=406803963368598,CHF,15733998334,2019-10-06T01:26:10Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3289
FDP,15733998334,FDP,2019-09-23T08:10:31Z,2019-09-23T08:10:31Z,2019-10-20T09:00:00Z,"Wille ist der Ursprung von Veränderung, Fortschritt und Erfolg. Die Schweiz will weiter – und Du? FDP wählen am 20. Oktober. Gemeinsam machen wir es möglich.
#CHwill #Möglichmachen #gemeinsamweiterkommen #WahlCH19",https://www.facebook.com/ads/archive/render_ad/?id=420246388678438,CHF,15733998334,2019-10-10T01:28:53Z,0,999,0,99,NA,NA,NA,NA,CH/D,FDP,Nationale Partei,3290
